,Unnamed: 0,file_name,dl_mapping_code,dl_name,bbox,cropped_fname
129,129,K-004378-005094-012778-013161_0_2_0_2_70_000_200.png,K-013161,엘스테인캡슐(에르도스테인),"[95, 707, 208, 489]",K-004378-005094-012778-013161_0_2_0_2_70_000_200.png-K-013161-129.png
130,130,K-004378-005094-012778-013161_0_2_0_2_75_000_200.png,K-013161,엘스테인캡슐(에르도스테인),"[625, 65, 194, 464]",K-004378-005094-012778-013161_0_2_0_2_75_000_200.png-K-013161-130.png
131,131,K-004378-005094-012778-013161_0_2_0_2_90_000_200.png,K-013161,엘스테인캡슐(에르도스테인),"[643, 14, 185, 499]",K-004378-005094-012778-013161_0_2_0_2_90_000_200.png-K-013161-131.png
132,132,K-004378-005094-012778-037777_0_2_0_2_70_000_200.png,K-004378,타이레놀정500mg,"[137, 107, 215, 440]",K-004378-005094-012778-037777_0_2_0_2_70_000_200.png-K-004378-132.png
133,133,K-004378-005094-012778-037777_0_2_0_2_75_000_200.png,K-004378,타이레놀정500mg,"[599, 700, 224, 470]",K-004378-005094-012778-037777_0_2_0_2_75_000_200.png-K-004378-133.png
134,134,K-004378-005094-012778-037777_0_2_0_2_90_000_200.png,K-004378,타이레놀정500mg,"[592, 700, 217, 455]",K-004378-005094-012778-037777_0_2_0_2_90_000_200.png-K-004378-134.png
135,135,K-004378-005094-012778-037777_0_2_0_2_70_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[552, 189, 273, 269]",K-004378-005094-012778-037777_0_2_0_2_70_000_200.png-K-005094-135.png
136,136,K-004378-005094-012778-037777_0_2_0_2_75_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[109, 813, 283, 283]",K-004378-005094-012778-037777_0_2_0_2_75_000_200.png-K-005094-136.png
137,137,K-004378-005094-012778-037777_0_2_0_2_90_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[104, 798, 281, 279]",K-004378-005094-012778-037777_0_2_0_2_90_000_200.png-K-005094-137.png
138,138,K-004378-005094-012778-037777_0_2_0_2_70_000_200.png,K-012778,다보타민큐정 10mg/병,"[552, 580, 293, 512]",K-004378-005094-012778-037777_0_2_0_2_70_000_200.png-K-012778-138.png
139,139,K-004378-005094-012778-037777_0_2_0_2_75_000_200.png,K-012778,다보타민큐정 10mg/병,"[94, 139, 289, 525]",K-004378-005094-012778-037777_0_2_0_2_75_000_200.png-K-012778-139.png
140,140,K-004378-005094-012778-037777_0_2_0_2_90_000_200.png,K-012778,다보타민큐정 10mg/병,"[89, 115, 300, 512]",K-004378-005094-012778-037777_0_2_0_2_90_000_200.png-K-012778-140.png
141,141,K-004378-005094-012778-037777_0_2_0_2_70_000_200.png,K-037777,알바스테인캡슐(에르도스테인),"[114, 645, 241, 469]",K-004378-005094-012778-037777_0_2_0_2_70_000_200.png-K-037777-141.png
142,142,K-004378-005094-012778-037777_0_2_0_2_75_000_200.png,K-037777,알바스테인캡슐(에르도스테인),"[565, 135, 235, 462]",K-004378-005094-012778-037777_0_2_0_2_75_000_200.png-K-037777-142.png
143,143,K-004378-005094-012778-037777_0_2_0_2_90_000_200.png,K-037777,알바스테인캡슐(에르도스테인),"[570, 98, 247, 477]",K-004378-005094-012778-037777_0_2_0_2_90_000_200.png-K-037777-143.png
144,144,K-004378-005094-012778-038954_0_2_0_2_70_000_200.png,K-004378,타이레놀정500mg,"[96, 80, 219, 454]",K-004378-005094-012778-038954_0_2_0_2_70_000_200.png-K-004378-144.png
145,145,K-004378-005094-012778-038954_0_2_0_2_75_000_200.png,K-004378,타이레놀정500mg,"[638, 715, 219, 473]",K-004378-005094-012778-038954_0_2_0_2_75_000_200.png-K-004378-145.png
146,146,K-004378-005094-012778-038954_0_2_0_2_90_000_200.png,K-004378,타이레놀정500mg,"[630, 714, 209, 458]",K-004378-005094-012778-038954_0_2_0_2_90_000_200.png-K-004378-146.png
147,147,K-004378-005094-012778-038954_0_2_0_2_70_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[534, 182, 272, 267]",K-004378-005094-012778-038954_0_2_0_2_70_000_200.png-K-005094-147.png
148,148,K-004378-005094-012778-038954_0_2_0_2_75_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[122, 822, 287, 287]",K-004378-005094-012778-038954_0_2_0_2_75_000_200.png-K-005094-148.png
149,149,K-004378-005094-012778-038954_0_2_0_2_90_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[120, 812, 280, 274]",K-004378-005094-012778-038954_0_2_0_2_90_000_200.png-K-005094-149.png
150,150,K-004378-005094-012778-038954_0_2_0_2_70_000_200.png,K-012778,다보타민큐정 10mg/병,"[552, 594, 285, 529]",K-004378-005094-012778-038954_0_2_0_2_70_000_200.png-K-012778-150.png
151,151,K-004378-005094-012778-038954_0_2_0_2_75_000_200.png,K-012778,다보타민큐정 10mg/병,"[92, 115, 296, 526]",K-004378-005094-012778-038954_0_2_0_2_75_000_200.png-K-012778-151.png
152,152,K-004378-005094-012778-038954_0_2_0_2_90_000_200.png,K-012778,다보타민큐정 10mg/병,"[100, 86, 290, 518]",K-004378-005094-012778-038954_0_2_0_2_90_000_200.png-K-012778-152.png
153,153,K-004378-005094-012778-038954_0_2_0_2_70_000_200.png,K-038954,뮤코원캡슐(에르도스테인),"[87, 686, 210, 478]",K-004378-005094-012778-038954_0_2_0_2_70_000_200.png-K-038954-153.png
154,154,K-004378-005094-012778-038954_0_2_0_2_75_000_200.png,K-038954,뮤코원캡슐(에르도스테인),"[634, 85, 212, 470]",K-004378-005094-012778-038954_0_2_0_2_75_000_200.png-K-038954-154.png
155,155,K-004378-005094-012778-038954_0_2_0_2_90_000_200.png,K-038954,뮤코원캡슐(에르도스테인),"[645, 47, 202, 490]",K-004378-005094-012778-038954_0_2_0_2_90_000_200.png-K-038954-155.png
156,156,K-004378-005094-012778-044834_0_2_0_2_70_000_200.png,K-004378,타이레놀정500mg,"[121, 114, 218, 438]",K-004378-005094-012778-044834_0_2_0_2_70_000_200.png-K-004378-156.png
157,157,K-004378-005094-012778-044834_0_2_0_2_75_000_200.png,K-004378,타이레놀정500mg,"[612, 695, 226, 468]",K-004378-005094-012778-044834_0_2_0_2_75_000_200.png-K-004378-157.png
158,158,K-004378-005094-012778-044834_0_2_0_2_90_000_200.png,K-004378,타이레놀정500mg,"[606, 693, 212, 453]",K-004378-005094-012778-044834_0_2_0_2_90_000_200.png-K-004378-158.png
159,159,K-004378-005094-012778-044834_0_2_0_2_70_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[537, 183, 272, 266]",K-004378-005094-012778-044834_0_2_0_2_70_000_200.png-K-005094-159.png
160,160,K-004378-005094-012778-044834_0_2_0_2_75_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[120, 821, 285, 286]",K-004378-005094-012778-044834_0_2_0_2_75_000_200.png-K-005094-160.png
161,161,K-004378-005094-012778-044834_0_2_0_2_90_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[119, 810, 280, 274]",K-004378-005094-012778-044834_0_2_0_2_90_000_200.png-K-005094-161.png
162,162,K-004378-005094-012778-044834_0_2_0_2_70_000_200.png,K-012778,다보타민큐정 10mg/병,"[518, 572, 290, 517]",K-004378-005094-012778-044834_0_2_0_2_70_000_200.png-K-012778-162.png
163,163,K-004378-005094-012778-044834_0_2_0_2_75_000_200.png,K-012778,다보타민큐정 10mg/병,"[134, 143, 278, 531]",K-004378-005094-012778-044834_0_2_0_2_75_000_200.png-K-012778-163.png
164,164,K-004378-005094-012778-044834_0_2_0_2_90_000_200.png,K-012778,다보타민큐정 10mg/병,"[124, 124, 298, 512]",K-004378-005094-012778-044834_0_2_0_2_90_000_200.png-K-012778-164.png
165,165,K-004378-005094-012778-044834_0_2_0_2_70_000_200.png,K-044834,엘스테인정(에르도스테인),"[80, 723, 281, 285]",K-004378-005094-012778-044834_0_2_0_2_70_000_200.png-K-044834-165.png
166,166,K-004378-005094-012778-044834_0_2_0_2_75_000_200.png,K-044834,엘스테인정(에르도스테인),"[570, 257, 268, 270]",K-004378-005094-012778-044834_0_2_0_2_75_000_200.png-K-044834-166.png
167,167,K-004378-005094-012778-044834_0_2_0_2_90_000_200.png,K-044834,엘스테인정(에르도스테인),"[576, 221, 273, 275]",K-004378-005094-012778-044834_0_2_0_2_90_000_200.png-K-044834-167.png
168,168,K-004378-005094-013161-019552_0_2_0_2_70_000_200.png,K-004378,타이레놀정500mg,"[136, 103, 215, 448]",K-004378-005094-013161-019552_0_2_0_2_70_000_200.png-K-004378-168.png
169,169,K-004378-005094-013161-019552_0_2_0_2_75_000_200.png,K-004378,타이레놀정500mg,"[602, 701, 216, 474]",K-004378-005094-013161-019552_0_2_0_2_75_000_200.png-K-004378-169.png
170,170,K-004378-005094-013161-019552_0_2_0_2_90_000_200.png,K-004378,타이레놀정500mg,"[596, 701, 209, 457]",K-004378-005094-013161-019552_0_2_0_2_90_000_200.png-K-004378-170.png
171,171,K-004378-005094-013161-019552_0_2_0_2_70_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[552, 188, 273, 270]",K-004378-005094-013161-019552_0_2_0_2_70_000_200.png-K-005094-171.png
172,172,K-004378-005094-013161-019552_0_2_0_2_75_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[109, 814, 284, 282]",K-004378-005094-013161-019552_0_2_0_2_75_000_200.png-K-005094-172.png
173,173,K-004378-005094-013161-019552_0_2_0_2_90_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[105, 799, 281, 278]",K-004378-005094-013161-019552_0_2_0_2_90_000_200.png-K-005094-173.png
174,174,K-004378-005094-013161-019552_0_2_0_2_70_000_200.png,K-013161,엘스테인캡슐(에르도스테인),"[94, 708, 208, 487]",K-004378-005094-013161-019552_0_2_0_2_70_000_200.png-K-013161-174.png
175,175,K-004378-005094-013161-019552_0_2_0_2_75_000_200.png,K-013161,엘스테인캡슐(에르도스테인),"[623, 64, 196, 466]",K-004378-005094-013161-019552_0_2_0_2_75_000_200.png-K-013161-175.png
176,176,K-004378-005094-013161-019552_0_2_0_2_90_000_200.png,K-013161,엘스테인캡슐(에르도스테인),"[644, 15, 184, 495]",K-004378-005094-013161-019552_0_2_0_2_90_000_200.png-K-013161-176.png
177,177,K-004378-005094-013161-019552_0_2_0_2_70_000_200.png,K-019552,트루비타정 60mg/병,"[442, 670, 407, 429]",K-004378-005094-013161-019552_0_2_0_2_70_000_200.png-K-019552-177.png
178,178,K-004378-005094-013161-019552_0_2_0_2_75_000_200.png,K-019552,트루비타정 60mg/병,"[107, 149, 396, 416]",K-004378-005094-013161-019552_0_2_0_2_75_000_200.png-K-019552-178.png
179,179,K-004378-005094-013161-019552_0_2_0_2_90_000_200.png,K-019552,트루비타정 60mg/병,"[111, 110, 389, 420]",K-004378-005094-013161-019552_0_2_0_2_90_000_200.png-K-019552-179.png
180,180,K-004378-005094-013161-022627_0_2_0_2_70_000_200.png,K-004378,타이레놀정500mg,"[131, 103, 220, 446]",K-004378-005094-013161-022627_0_2_0_2_70_000_200.png-K-004378-180.png
181,181,K-004378-005094-013161-022627_0_2_0_2_75_000_200.png,K-004378,타이레놀정500mg,"[602, 698, 216, 477]",K-004378-005094-013161-022627_0_2_0_2_75_000_200.png-K-004378-181.png
182,182,K-004378-005094-013161-022627_0_2_0_2_90_000_200.png,K-004378,타이레놀정500mg,"[594, 701, 209, 456]",K-004378-005094-013161-022627_0_2_0_2_90_000_200.png-K-004378-182.png
183,183,K-004378-005094-013161-022627_0_2_0_2_70_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[551, 188, 274, 270]",K-004378-005094-013161-022627_0_2_0_2_70_000_200.png-K-005094-183.png
184,184,K-004378-005094-013161-022627_0_2_0_2_75_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[109, 813, 284, 283]",K-004378-005094-013161-022627_0_2_0_2_75_000_200.png-K-005094-184.png
185,185,K-004378-005094-013161-022627_0_2_0_2_90_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[105, 799, 280, 278]",K-004378-005094-013161-022627_0_2_0_2_90_000_200.png-K-005094-185.png
186,186,K-004378-005094-013161-022627_0_2_0_2_70_000_200.png,K-013161,엘스테인캡슐(에르도스테인),"[95, 706, 207, 490]",K-004378-005094-013161-022627_0_2_0_2_70_000_200.png-K-013161-186.png
187,187,K-004378-005094-013161-022627_0_2_0_2_75_000_200.png,K-013161,엘스테인캡슐(에르도스테인),"[624, 63, 195, 467]",K-004378-005094-013161-022627_0_2_0_2_75_000_200.png-K-013161-187.png
188,188,K-004378-005094-013161-022627_0_2_0_2_90_000_200.png,K-013161,엘스테인캡슐(에르도스테인),"[643, 15, 182, 495]",K-004378-005094-013161-022627_0_2_0_2_90_000_200.png-K-013161-188.png
189,189,K-004378-005094-013161-022627_0_2_0_2_70_000_200.png,K-022627,메가파워정 90mg/병,"[485, 658, 352, 484]",K-004378-005094-013161-022627_0_2_0_2_70_000_200.png-K-022627-189.png
190,190,K-004378-005094-013161-022627_0_2_0_2_75_000_200.png,K-022627,메가파워정 90mg/병,"[103, 97, 337, 482]",K-004378-005094-013161-022627_0_2_0_2_75_000_200.png-K-022627-190.png
191,191,K-004378-005094-013161-022627_0_2_0_2_90_000_200.png,K-022627,메가파워정 90mg/병,"[104, 71, 343, 469]",K-004378-005094-013161-022627_0_2_0_2_90_000_200.png-K-022627-191.png
192,192,K-004378-005094-013161-023223_0_2_0_2_70_000_200.png,K-004378,타이레놀정500mg,"[129, 102, 219, 448]",K-004378-005094-013161-023223_0_2_0_2_70_000_200.png-K-004378-192.png
193,193,K-004378-005094-013161-023223_0_2_0_2_75_000_200.png,K-004378,타이레놀정500mg,"[607, 699, 219, 475]",K-004378-005094-013161-023223_0_2_0_2_75_000_200.png-K-004378-193.png
194,194,K-004378-005094-013161-023223_0_2_0_2_90_000_200.png,K-004378,타이레놀정500mg,"[598, 702, 213, 454]",K-004378-005094-013161-023223_0_2_0_2_90_000_200.png-K-004378-194.png
195,195,K-004378-005094-013161-023223_0_2_0_2_70_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[547, 180, 271, 268]",K-004378-005094-013161-023223_0_2_0_2_70_000_200.png-K-005094-195.png
196,196,K-004378-005094-013161-023223_0_2_0_2_75_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[113, 824, 284, 287]",K-004378-005094-013161-023223_0_2_0_2_75_000_200.png-K-005094-196.png
197,197,K-004378-005094-013161-023223_0_2_0_2_90_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[111, 813, 281, 275]",K-004378-005094-013161-023223_0_2_0_2_90_000_200.png-K-005094-197.png
198,198,K-004378-005094-013161-023223_0_2_0_2_70_000_200.png,K-013161,엘스테인캡슐(에르도스테인),"[108, 709, 209, 488]",K-004378-005094-013161-023223_0_2_0_2_70_000_200.png-K-013161-198.png
199,199,K-004378-005094-013161-023223_0_2_0_2_75_000_200.png,K-013161,엘스테인캡슐(에르도스테인),"[611, 67, 196, 461]",K-004378-005094-013161-023223_0_2_0_2_75_000_200.png-K-013161-199.png
200,200,K-004378-005094-013161-023223_0_2_0_2_90_000_200.png,K-013161,엘스테인캡슐(에르도스테인),"[627, 18, 191, 490]",K-004378-005094-013161-023223_0_2_0_2_90_000_200.png-K-013161-200.png
201,201,K-004378-005094-013161-023223_0_2_0_2_70_000_200.png,K-023223,비타비백정 100mg/병,"[519, 539, 294, 500]",K-004378-005094-013161-023223_0_2_0_2_70_000_200.png-K-023223-201.png
202,202,K-004378-005094-013161-023223_0_2_0_2_75_000_200.png,K-023223,비타비백정 100mg/병,"[118, 196, 300, 505]",K-004378-005094-013161-023223_0_2_0_2_75_000_200.png-K-023223-202.png
203,203,K-004378-005094-013161-023223_0_2_0_2_90_000_200.png,K-023223,비타비백정 100mg/병,"[118, 171, 304, 499]",K-004378-005094-013161-023223_0_2_0_2_90_000_200.png-K-023223-203.png
204,204,K-004378-005094-019552-037777_0_2_0_2_70_000_200.png,K-004378,타이레놀정500mg,"[135, 109, 218, 438]",K-004378-005094-019552-037777_0_2_0_2_70_000_200.png-K-004378-204.png
205,205,K-004378-005094-019552-037777_0_2_0_2_75_000_200.png,K-004378,타이레놀정500mg,"[599, 703, 223, 468]",K-004378-005094-019552-037777_0_2_0_2_75_000_200.png-K-004378-205.png
206,206,K-004378-005094-019552-037777_0_2_0_2_90_000_200.png,K-004378,타이레놀정500mg,"[593, 701, 216, 455]",K-004378-005094-019552-037777_0_2_0_2_90_000_200.png-K-004378-206.png
207,207,K-004378-005094-019552-037777_0_2_0_2_70_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[551, 191, 273, 269]",K-004378-005094-019552-037777_0_2_0_2_70_000_200.png-K-005094-207.png
208,208,K-004378-005094-019552-037777_0_2_0_2_90_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[104, 798, 281, 278]",K-004378-005094-019552-037777_0_2_0_2_90_000_200.png-K-005094-208.png
209,209,K-004378-005094-019552-037777_0_2_0_2_70_000_200.png,K-019552,트루비타정 60mg/병,"[501, 640, 340, 483]",K-004378-005094-019552-037777_0_2_0_2_70_000_200.png-K-019552-209.png
210,210,K-004378-005094-019552-037777_0_2_0_2_75_000_200.png,K-019552,트루비타정 60mg/병,"[107, 111, 335, 488]",K-004378-005094-019552-037777_0_2_0_2_75_000_200.png-K-019552-210.png
211,211,K-004378-005094-019552-037777_0_2_0_2_90_000_200.png,K-019552,트루비타정 60mg/병,"[107, 79, 346, 482]",K-004378-005094-019552-037777_0_2_0_2_90_000_200.png-K-019552-211.png
212,212,K-004378-005094-019552-037777_0_2_0_2_70_000_200.png,K-037777,알바스테인캡슐(에르도스테인),"[115, 637, 220, 478]",K-004378-005094-019552-037777_0_2_0_2_70_000_200.png-K-037777-212.png
213,213,K-004378-005094-019552-037777_0_2_0_2_75_000_200.png,K-037777,알바스테인캡슐(에르도스테인),"[590, 133, 202, 467]",K-004378-005094-019552-037777_0_2_0_2_75_000_200.png-K-037777-213.png
214,214,K-004378-005094-019552-037777_0_2_0_2_90_000_200.png,K-037777,알바스테인캡슐(에르도스테인),"[597, 92, 206, 491]",K-004378-005094-019552-037777_0_2_0_2_90_000_200.png-K-037777-214.png
215,215,K-004378-005094-019552-038954_0_2_0_2_70_000_200.png,K-004378,타이레놀정500mg,"[94, 76, 222, 458]",K-004378-005094-019552-038954_0_2_0_2_70_000_200.png-K-004378-215.png
216,216,K-004378-005094-019552-038954_0_2_0_2_75_000_200.png,K-004378,타이레놀정500mg,"[637, 716, 221, 472]",K-004378-005094-019552-038954_0_2_0_2_75_000_200.png-K-004378-216.png
217,217,K-004378-005094-019552-038954_0_2_0_2_90_000_200.png,K-004378,타이레놀정500mg,"[631, 714, 208, 457]",K-004378-005094-019552-038954_0_2_0_2_90_000_200.png-K-004378-217.png
218,218,K-004378-005094-019552-038954_0_2_0_2_70_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[535, 182, 271, 267]",K-004378-005094-019552-038954_0_2_0_2_70_000_200.png-K-005094-218.png
219,219,K-004378-005094-019552-038954_0_2_0_2_75_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[122, 821, 287, 288]",K-004378-005094-019552-038954_0_2_0_2_75_000_200.png-K-005094-219.png
220,220,K-004378-005094-019552-038954_0_2_0_2_90_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[122, 812, 281, 275]",K-004378-005094-019552-038954_0_2_0_2_90_000_200.png-K-005094-220.png
221,221,K-004378-005094-019552-038954_0_2_0_2_70_000_200.png,K-019552,트루비타정 60mg/병,"[495, 551, 312, 490]",K-004378-005094-019552-038954_0_2_0_2_70_000_200.png-K-019552-221.png
222,222,K-004378-005094-019552-038954_0_2_0_2_75_000_200.png,K-019552,트루비타정 60mg/병,"[133, 187, 312, 494]",K-004378-005094-019552-038954_0_2_0_2_75_000_200.png-K-019552-222.png
223,223,K-004378-005094-019552-038954_0_2_0_2_90_000_200.png,K-019552,트루비타정 60mg/병,"[134, 156, 311, 497]",K-004378-005094-019552-038954_0_2_0_2_90_000_200.png-K-019552-223.png
224,224,K-004378-005094-019552-038954_0_2_0_2_70_000_200.png,K-038954,뮤코원캡슐(에르도스테인),"[88, 686, 211, 478]",K-004378-005094-019552-038954_0_2_0_2_70_000_200.png-K-038954-224.png
225,225,K-004378-005094-019552-038954_0_2_0_2_75_000_200.png,K-038954,뮤코원캡슐(에르도스테인),"[631, 84, 216, 470]",K-004378-005094-019552-038954_0_2_0_2_75_000_200.png-K-038954-225.png
226,226,K-004378-005094-019552-038954_0_2_0_2_90_000_200.png,K-038954,뮤코원캡슐(에르도스테인),"[645, 47, 203, 488]",K-004378-005094-019552-038954_0_2_0_2_90_000_200.png-K-038954-226.png
227,227,K-004378-005094-019552-044834_0_2_0_2_70_000_200.png,K-004378,타이레놀정500mg,"[105, 83, 212, 450]",K-004378-005094-019552-044834_0_2_0_2_70_000_200.png-K-004378-227.png
228,228,K-004378-005094-019552-044834_0_2_0_2_75_000_200.png,K-004378,타이레놀정500mg,"[634, 719, 220, 471]",K-004378-005094-019552-044834_0_2_0_2_75_000_200.png-K-004378-228.png
229,229,K-004378-005094-019552-044834_0_2_0_2_90_000_200.png,K-004378,타이레놀정500mg,"[629, 713, 208, 461]",K-004378-005094-019552-044834_0_2_0_2_90_000_200.png-K-004378-229.png
230,230,K-004378-005094-019552-044834_0_2_0_2_70_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[537, 183, 271, 266]",K-004378-005094-019552-044834_0_2_0_2_70_000_200.png-K-005094-230.png
231,231,K-004378-005094-019552-044834_0_2_0_2_75_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[121, 821, 284, 286]",K-004378-005094-019552-044834_0_2_0_2_75_000_200.png-K-005094-231.png
232,232,K-004378-005094-019552-044834_0_2_0_2_90_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[118, 810, 281, 275]",K-004378-005094-019552-044834_0_2_0_2_90_000_200.png-K-005094-232.png
